2017-11-02,太平洋证券,000799,酒鬼酒,推荐酒鬼酒:中高端酒继续保持良好势头,webcache\20171102\webcache-20180303020146.html,sina,
2017-11-02,国联证券,002686,亿利达,"推荐亿利达:大宗上涨致毛利率下滑,充电机业务仍快速增长",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,国联证券,002686,亿利达,"推荐亿利达:大宗上涨致毛利率下滑,充电机业务仍快速增长",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,财富证券,300457,赢合科技,"推荐赢合科技:行业景气营收高增速,Q3毛利率低于预期",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300097,智云股份,"   
    建议重点关注:联得装备、精测电子、智云股份   
    半导体设备行业:2016年半导体设备的销售只占全球的15.7%,半导体的消费量与设备之间有巨大的差额,反映出国内产线建设和设备投资的不足,也为后续的国产设备进入提供了巨大的市场空间",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300545,联得装备,"   
    建议重点关注:联得装备、精测电子、智云股份   
    半导体设备行业:2016年半导体设备的销售只占全球的15.7%,半导体的消费量与设备之间有巨大的差额,反映出国内产线建设和设备投资的不足,也为后续的国产设备进入提供了巨大的市场空间",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300567,精测电子,"   
    建议重点关注:联得装备、精测电子、智云股份   
    半导体设备行业:2016年半导体设备的销售只占全球的15.7%,半导体的消费量与设备之间有巨大的差额,反映出国内产线建设和设备投资的不足,也为后续的国产设备进入提供了巨大的市场空间",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,600031,三一重工,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,600499,科达洁能,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,601100,恒立液压,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,601717,郑煤机,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,603690,至纯科技,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,002371,北方华创,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,002430,杭氧股份,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300316,晶盛机电,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300471,厚普股份,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300545,联得装备,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300604,长川科技,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,600031,三一重工,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,600499,科达洁能,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,601100,恒立液压,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,601717,郑煤机,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,603690,至纯科技,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,002371,北方华创,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,002430,杭氧股份,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300316,晶盛机电,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300471,厚普股份,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300545,联得装备,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,东北证券,300604,长川科技,"   
    建议重点关注:北方华创、晶盛机电、长川科技、至纯科技   
    本周核心推荐组合   
    科达洁能、恒立液压、郑煤机、联得装备、厚普股份、三一重工、杭氧股份",webcache\20171102\webcache-20180303020403.html,sina,
2017-11-02,中泰证券,601328,交通银行,"推荐交通银行2017年三季报点评:基本面平稳向上,估值折价明显",webcache\20171102\webcache-20180303020404.html,sina,
2017-11-02,财富证券,000703,恒逸石化,"推荐恒逸石化:行业盈利明显改善,全年业绩可期",webcache\20171102\webcache-20180303020404.html,sina,
2017-11-02,川财证券,603880,南卫股份,"10月26日医药生物板块下跌为主,涨幅前三个股为瑞康医药、南卫股份、特一药业,分别上涨7",webcache\20171102\webcache-20180303020404.html,sina,
2017-11-02,川财证券,002589,瑞康医药,"10月26日医药生物板块下跌为主,涨幅前三个股为瑞康医药、南卫股份、特一药业,分别上涨7",webcache\20171102\webcache-20180303020404.html,sina,
2017-11-02,川财证券,002728,特一药业,"10月26日医药生物板块下跌为主,涨幅前三个股为瑞康医药、南卫股份、特一药业,分别上涨7",webcache\20171102\webcache-20180303020404.html,sina,
2017-11-02,东北证券,002126,银轮股份,"推荐银轮股份:汽车换热小白马,坚定看好尾气处理",webcache\20171102\webcache-20180303020404.html,sina,
2017-11-02,国金证券,601222,林洋能源,"推荐林洋能源:净利润维持强势增长势头,可转债获批助力业绩持续腾飞",webcache\20171102\webcache-20180303020404.html,sina,
2017-11-02,国金证券,601222,林洋能源,"推荐林洋能源:净利润维持强势增长势头,可转债获批助力业绩持续腾飞",webcache\20171102\webcache-20180303020404.html,sina,
2017-11-02,申万宏源,002413,雷科防务,"我们前期发布深度报告《雷科防务:深耕雷达产业链,树立优势民参军企业标杆》,指出公司符合优势民参军企业的五大标准:1)在军工领域拥有丰富的经验和人脉;2)准确定位,做精做细;3)自主研发生产能力强;4)横向拓展,纵向深耕;5)具备军民转化潜力",webcache\20171102\webcache-20180303020405.html,sina,
2017-11-02,申万宏源,002413,雷科防务,"推荐雷科防务:公司三季度业绩表现符合预期,看好公司优势民参军稀缺价值",webcache\20171102\webcache-20180303020405.html,sina,
2017-11-02,申万宏源,002413,雷科防务,"推荐雷科防务:公司三季度业绩表现符合预期,看好公司优势民参军稀缺价值",webcache\20171102\webcache-20180303020405.html,sina,
