2017-11-15,国泰君安,002353,杰瑞股份,"推荐杰瑞股份公司首次覆盖报告:新时期,新机遇",webcache\20171115\webcache-20180303014135.html,sina,
2017-11-15,中泰证券,600373,中文传媒,"   
    同时依照当前“大逃杀”类游戏火爆程度,完全有望在移动端复制《王者荣耀》的成功,但由于这其中涉及政策监管严、开发门槛高等诸多问题,中小厂商预计很难参与其中,目前国内相关的标的主要为:港股(腾讯控股、金山软件)、美股(网易)、A股(中文传媒【子公司智明星通代理海外的《LastBattleground:Survival》】)、巨人网络【腾讯《光荣使命:使命行动》的研发方】、迅游科技【受益于PC端游戏加速需求提升】)",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,中泰证券,002558,巨人网络,"   
    同时依照当前“大逃杀”类游戏火爆程度,完全有望在移动端复制《王者荣耀》的成功,但由于这其中涉及政策监管严、开发门槛高等诸多问题,中小厂商预计很难参与其中,目前国内相关的标的主要为:港股(腾讯控股、金山软件)、美股(网易)、A股(中文传媒【子公司智明星通代理海外的《LastBattleground:Survival》】)、巨人网络【腾讯《光荣使命:使命行动》的研发方】、迅游科技【受益于PC端游戏加速需求提升】)",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,中泰证券,300467,迅游科技,"   
    同时依照当前“大逃杀”类游戏火爆程度,完全有望在移动端复制《王者荣耀》的成功,但由于这其中涉及政策监管严、开发门槛高等诸多问题,中小厂商预计很难参与其中,目前国内相关的标的主要为:港股(腾讯控股、金山软件)、美股(网易)、A股(中文传媒【子公司智明星通代理海外的《LastBattleground:Survival》】)、巨人网络【腾讯《光荣使命:使命行动》的研发方】、迅游科技【受益于PC端游戏加速需求提升】)",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,银河证券,600416,湘电股份,"   
    3、考虑军工行业发展空间、军工股估值和成长前景,我们持续推荐湘电股份、国睿科技、海兰信、四创电子、中国动力、中航机电、航天电器等",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,银河证券,600482,中国动力,"   
    3、考虑军工行业发展空间、军工股估值和成长前景,我们持续推荐湘电股份、国睿科技、海兰信、四创电子、中国动力、中航机电、航天电器等",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,银河证券,600562,国睿科技,"   
    3、考虑军工行业发展空间、军工股估值和成长前景,我们持续推荐湘电股份、国睿科技、海兰信、四创电子、中国动力、中航机电、航天电器等",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,银河证券,600990,四创电子,"   
    3、考虑军工行业发展空间、军工股估值和成长前景,我们持续推荐湘电股份、国睿科技、海兰信、四创电子、中国动力、中航机电、航天电器等",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,银河证券,002013,中航机电,"   
    3、考虑军工行业发展空间、军工股估值和成长前景,我们持续推荐湘电股份、国睿科技、海兰信、四创电子、中国动力、中航机电、航天电器等",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,银河证券,002025,航天电器,"   
    3、考虑军工行业发展空间、军工股估值和成长前景,我们持续推荐湘电股份、国睿科技、海兰信、四创电子、中国动力、中航机电、航天电器等",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,银河证券,300065,海兰信,"   
    3、考虑军工行业发展空间、军工股估值和成长前景,我们持续推荐湘电股份、国睿科技、海兰信、四创电子、中国动力、中航机电、航天电器等",webcache\20171115\webcache-20180303014334.html,sina,
2017-11-15,西南证券,002696,百洋股份,"从成长性、估值和政策三个维度来看,我们看好职教、幼教,推荐开元股份(300338):多方利益深度绑定,业绩增长超预期;百洋股份(002696):“售人以鱼”到“授人以渔”,双主业格局形成;文化长城(300089):教育版图再添翡翠,教育业务布局更上一层楼",webcache\20171115\webcache-20180303014335.html,sina,
2017-11-15,西南证券,300089,文化长城,"从成长性、估值和政策三个维度来看,我们看好职教、幼教,推荐开元股份(300338):多方利益深度绑定,业绩增长超预期;百洋股份(002696):“售人以鱼”到“授人以渔”,双主业格局形成;文化长城(300089):教育版图再添翡翠,教育业务布局更上一层楼",webcache\20171115\webcache-20180303014335.html,sina,
2017-11-15,西南证券,300338,开元股份,"从成长性、估值和政策三个维度来看,我们看好职教、幼教,推荐开元股份(300338):多方利益深度绑定,业绩增长超预期;百洋股份(002696):“售人以鱼”到“授人以渔”,双主业格局形成;文化长城(300089):教育版图再添翡翠,教育业务布局更上一层楼",webcache\20171115\webcache-20180303014335.html,sina,
2017-11-15,西南证券,002696,百洋股份,"从成长性、估值和政策三个维度来看,我们看好职教、幼教,推荐开元股份(300338):多方利益深度绑定,业绩增长超预期;百洋股份(002696):“售人以鱼”到“授人以渔”,双主业格局形成;文化长城(300089):教育版图再添翡翠,教育业务布局更上一层楼",webcache\20171115\webcache-20180303014335.html,sina,
2017-11-15,西南证券,300089,文化长城,"从成长性、估值和政策三个维度来看,我们看好职教、幼教,推荐开元股份(300338):多方利益深度绑定,业绩增长超预期;百洋股份(002696):“售人以鱼”到“授人以渔”,双主业格局形成;文化长城(300089):教育版图再添翡翠,教育业务布局更上一层楼",webcache\20171115\webcache-20180303014335.html,sina,
2017-11-15,西南证券,300338,开元股份,"从成长性、估值和政策三个维度来看,我们看好职教、幼教,推荐开元股份(300338):多方利益深度绑定,业绩增长超预期;百洋股份(002696):“售人以鱼”到“授人以渔”,双主业格局形成;文化长城(300089):教育版图再添翡翠,教育业务布局更上一层楼",webcache\20171115\webcache-20180303014335.html,sina,
2017-11-15,西南证券,601801,皖新传媒,"   
    从资源禀赋、标的质地角度推荐皖新传媒(601801):市场化程度较高的国企,教育产业布局持续落地;视源股份(002841):智能教育平板龙头企业,规模效应显著",webcache\20171115\webcache-20180303014335.html,sina,
2017-11-15,西南证券,002841,视源股份,"   
    从资源禀赋、标的质地角度推荐皖新传媒(601801):市场化程度较高的国企,教育产业布局持续落地;视源股份(002841):智能教育平板龙头企业,规模效应显著",webcache\20171115\webcache-20180303014335.html,sina,
2017-11-15,华金证券,600884,杉杉股份,"再加上对于今明年补贴政策退坡的预期,新能源汽车行业在今年的最后两个月有望迎来一波抢装潮,17年新能源乘用车产销量超过50万辆,新能源车总产销量超过70万辆的目标有望顺利完成,重点推荐:资源龙头(华友钴业,赣锋锂业,天齐锂业),建议关注三元锂电及材料(科恒股份,当升科技,亿纬锂能,杉杉股份,格林美)",webcache\20171115\webcache-20180303014338.html,sina,
2017-11-15,华金证券,603799,华友钴业,"再加上对于今明年补贴政策退坡的预期,新能源汽车行业在今年的最后两个月有望迎来一波抢装潮,17年新能源乘用车产销量超过50万辆,新能源车总产销量超过70万辆的目标有望顺利完成,重点推荐:资源龙头(华友钴业,赣锋锂业,天齐锂业),建议关注三元锂电及材料(科恒股份,当升科技,亿纬锂能,杉杉股份,格林美)",webcache\20171115\webcache-20180303014338.html,sina,
2017-11-15,华金证券,002340,格林美,"再加上对于今明年补贴政策退坡的预期,新能源汽车行业在今年的最后两个月有望迎来一波抢装潮,17年新能源乘用车产销量超过50万辆,新能源车总产销量超过70万辆的目标有望顺利完成,重点推荐:资源龙头(华友钴业,赣锋锂业,天齐锂业),建议关注三元锂电及材料(科恒股份,当升科技,亿纬锂能,杉杉股份,格林美)",webcache\20171115\webcache-20180303014338.html,sina,
2017-11-15,华金证券,002460,赣锋锂业,"再加上对于今明年补贴政策退坡的预期,新能源汽车行业在今年的最后两个月有望迎来一波抢装潮,17年新能源乘用车产销量超过50万辆,新能源车总产销量超过70万辆的目标有望顺利完成,重点推荐:资源龙头(华友钴业,赣锋锂业,天齐锂业),建议关注三元锂电及材料(科恒股份,当升科技,亿纬锂能,杉杉股份,格林美)",webcache\20171115\webcache-20180303014338.html,sina,
2017-11-15,华金证券,002466,天齐锂业,"再加上对于今明年补贴政策退坡的预期,新能源汽车行业在今年的最后两个月有望迎来一波抢装潮,17年新能源乘用车产销量超过50万辆,新能源车总产销量超过70万辆的目标有望顺利完成,重点推荐:资源龙头(华友钴业,赣锋锂业,天齐锂业),建议关注三元锂电及材料(科恒股份,当升科技,亿纬锂能,杉杉股份,格林美)",webcache\20171115\webcache-20180303014338.html,sina,
2017-11-15,华金证券,300014,亿纬锂能,"再加上对于今明年补贴政策退坡的预期,新能源汽车行业在今年的最后两个月有望迎来一波抢装潮,17年新能源乘用车产销量超过50万辆,新能源车总产销量超过70万辆的目标有望顺利完成,重点推荐:资源龙头(华友钴业,赣锋锂业,天齐锂业),建议关注三元锂电及材料(科恒股份,当升科技,亿纬锂能,杉杉股份,格林美)",webcache\20171115\webcache-20180303014338.html,sina,
2017-11-15,华金证券,300073,当升科技,"再加上对于今明年补贴政策退坡的预期,新能源汽车行业在今年的最后两个月有望迎来一波抢装潮,17年新能源乘用车产销量超过50万辆,新能源车总产销量超过70万辆的目标有望顺利完成,重点推荐:资源龙头(华友钴业,赣锋锂业,天齐锂业),建议关注三元锂电及材料(科恒股份,当升科技,亿纬锂能,杉杉股份,格林美)",webcache\20171115\webcache-20180303014338.html,sina,
2017-11-15,华金证券,300340,科恒股份,"再加上对于今明年补贴政策退坡的预期,新能源汽车行业在今年的最后两个月有望迎来一波抢装潮,17年新能源乘用车产销量超过50万辆,新能源车总产销量超过70万辆的目标有望顺利完成,重点推荐:资源龙头(华友钴业,赣锋锂业,天齐锂业),建议关注三元锂电及材料(科恒股份,当升科技,亿纬锂能,杉杉股份,格林美)",webcache\20171115\webcache-20180303014338.html,sina,
2017-11-15,华金证券,600884,杉杉股份,"再加上对于今明年补贴政策退坡的预期,新能源汽车行业在今年的最后两个月有望迎来一波抢装潮,17年新能源乘用车产销量超过50万辆,新能源车总产销量超过70万辆的目标有望顺利完成,重点推荐:资源龙头(华友钴业,赣锋锂业,天齐锂业),建议关注三元锂电及材料(科恒股份,当升科技,亿纬锂能,杉杉股份,格林美)",webcache\20171115\webcache-20180303014338.html,sina,
