2018-01-11,中金公司,601006,大秦铁路,"大秦铁路(601006)Divided yield a safety margin;reform,freight rate hikes likely catalysts-180110",webcache\20180112\webcache-20180302224858.html,51pdf,
2018-01-11,天风证券,300024,机器人,"   
    本届CES上,可关注NVIDIA旗下三款产品:第一,全新的NVIDIADRIVEPegasusAI计算平台,其拥有两颗TeslaV100加速卡和2颗XavierSoC,是全球首款致力于推进L5级全自动驾驶机器人出租车的AI车载超级计算机;第二,DriveIX软件平台,这是一款智能体验软件开发套件,能够借助车身内外的传感器,为驾驶员和乘客提供AI辅助功能;第三,DRIVEAR软件平台,这是一款增强现实软件开发套件,这一面向AI汽车的软件平台将融合计算机视觉、计算机图形和AI",webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600019,宝钢股份,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600507,方大特钢,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600569,安阳钢铁,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600581,八一钢铁,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600782,新钢股份,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,000708,大冶特钢,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,000932,*ST华菱,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,002110,三钢闽光,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600019,宝钢股份,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600507,方大特钢,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600569,安阳钢铁,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600581,八一钢铁,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,600782,新钢股份,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,000708,大冶特钢,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,000932,*ST华菱,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,长江证券,002110,三钢闽光,建议关注高弹性新钢股份、*ST华菱、八一钢铁、三钢闽光、安阳钢铁;安全边际高、估值低且中长期具备行业内比较优势的宝钢股份、方大特钢、大冶特钢,webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,国金证券,300630,普利制药,"   
    c.普利制药:十年投入,建立起完善的研发、注册、生产体系;自主研发,三地同步申报;与美国经销商合作,发挥优势,保证产品销售;每年申报5个左右品种,以注射剂为主,拓展多肽和肿瘤领域;2016年9月三个品种纳入优先审评,后续品种有望继续纳入,凭借政策红利,三年再造一个普利",webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,国金证券,600521,华海药业,"   
    e.华海药业:建立符合cGMP认证的生产线,相关注射剂ANDA已递交申请",webcache\20180111\webcache-20180303001523.html,sina,
2018-01-11,渤海证券,601233,桐昆股份,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,000059,华锦股份,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,002108,沧州明珠,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,002391,长青股份,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,002440,闰土股份,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,300409,道氏技术,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,601233,桐昆股份,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,000059,华锦股份,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,002108,沧州明珠,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,002391,长青股份,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,002440,闰土股份,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,渤海证券,300409,道氏技术,"成长方面,重点关注电子化学品产业,该等行业进口替代空间大,推荐新型显示上游原材料以及锂电池上游材料;本周股票推荐华锦股份(000059.SZ)、桐昆股份(601233.SH)、长青股份(002391.SZ)、闰土股份(002440.SZ)、道氏技术(300409.SZ)和沧州明珠(002108.SZ)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,太平洋证券,603369,今世缘,"推荐今世缘:国缘高增长有望持续,省内和省外市场全面向好",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,太平洋证券,603369,今世缘,"推荐今世缘:国缘高增长有望持续,省内和省外市场全面向好",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,光大证券,603799,华友钴业,"   
    (1)A股:新能源汽车行业73家公司中47家公司上涨,涨幅前三名为华友钴业(+13.36%)、先导智能(+9.67%)、天赐材料(+7.91%);跌幅前三名为中信国安(-4.17%)、科恒股份(-3.53%)、北方华创(-3.35%)",webcache\20180111\webcache-20180303001524.html,sina,
2018-01-11,光大证券,000839,中信国安,"   
    (1)A股:新能源汽车行业73家公司中47家公司上涨,涨幅前三名为华友钴业(+13.36%)、先导智能(+9.67%)、天赐材料(+7.91%);跌幅前三名为中信国安(-4.17%)、科恒股份(-3.53%)、北方华创(-3.35%)",webcache\20180111\webcache-20180303001524.html,sina,
