2018-02-12,长江证券,002024,苏宁易购,苏宁易购(002024)拟回购股份实施股权激励，彰显长期发展信心-180212,http://www.51pdf.com.cn/report_gg_p96/,51pdf,
2018-02-12,申万宏源,002244,滨江集团,"   
    我们预计房地产行业重点公司2017年报情况如下:   
    1.增速在50%以上的公司有两家:新城控股(增长83%、高周转助力销售高增长)、阳光城(增长70%、土储充沛、多渠道融资增强资金实力)   
    2.增速在30%-50%(含30%和50%)之间的公司有五家:蓝光发展(增长47%,高管股权激励与员工跟投机制激发公司跨越式增长)、华夏幸福(增长35%,产业新城PPP模式全国卡位)、世联行(增长32%)、滨江集团(增长40%)、荣盛发展(增长39%)   
    3.增速在30%以下的公司有:万科A(增长25%)、金地集团(增长20%)、世茂股份(增长5%)、保利地产(增长26%)、招商蛇口(增长27%)、金科股份(10%)   
    4.业绩有所改善的公司有两个:嘉凯城(376%、转让子公司武汉巴登城非经常性损益大幅增加)、天房发展(净利润2.1亿、增长-657%、扭亏为盈)   
    行业观点与投资建议:行业集中度加速提升、业绩稳中向好是2017年房地产行业主要趋势",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,002285,世联行,"   
    我们预计房地产行业重点公司2017年报情况如下:   
    1.增速在50%以上的公司有两家:新城控股(增长83%、高周转助力销售高增长)、阳光城(增长70%、土储充沛、多渠道融资增强资金实力)   
    2.增速在30%-50%(含30%和50%)之间的公司有五家:蓝光发展(增长47%,高管股权激励与员工跟投机制激发公司跨越式增长)、华夏幸福(增长35%,产业新城PPP模式全国卡位)、世联行(增长32%)、滨江集团(增长40%)、荣盛发展(增长39%)   
    3.增速在30%以下的公司有:万科A(增长25%)、金地集团(增长20%)、世茂股份(增长5%)、保利地产(增长26%)、招商蛇口(增长27%)、金科股份(10%)   
    4.业绩有所改善的公司有两个:嘉凯城(376%、转让子公司武汉巴登城非经常性损益大幅增加)、天房发展(净利润2.1亿、增长-657%、扭亏为盈)   
    行业观点与投资建议:行业集中度加速提升、业绩稳中向好是2017年房地产行业主要趋势",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,600048,保利地产,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,600383,金地集团,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,600466,蓝光发展,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,600622,光大嘉宝,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,601155,新城控股,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,000002,万科A,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,000671,阳光城,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,001979,招商蛇口,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,002244,滨江集团,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申万宏源,002285,世联行,"重点推荐:保利地产、招商蛇口、万科A、金地集团;以及销售高增速、全国扩张的二线蓝筹:新城控股、阳光城、蓝光发展;2018年是长效机制落地年,租赁市场发展可期,推荐:光大嘉宝、世联行、滨江集团",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095542/index.phtml,sina,
2018-02-12,申银万国,600030,中信证券,"东方证券净利润同比上升了53.6%,中信证券净利润同比增长了10.6%,海通证券和广发证券净利润同比增长了7%,光大证券和国泰君安也录得了净利润正增长(分别同比增长了0.64%和0.41%)",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095538/index.phtml,sina,
2018-02-12,申银万国,600837,海通证券,"东方证券净利润同比上升了53.6%,中信证券净利润同比增长了10.6%,海通证券和广发证券净利润同比增长了7%,光大证券和国泰君安也录得了净利润正增长(分别同比增长了0.64%和0.41%)",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095538/index.phtml,sina,
2018-02-12,申银万国,600958,东方证券,"东方证券净利润同比上升了53.6%,中信证券净利润同比增长了10.6%,海通证券和广发证券净利润同比增长了7%,光大证券和国泰君安也录得了净利润正增长(分别同比增长了0.64%和0.41%)",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095538/index.phtml,sina,
2018-02-12,申银万国,601211,国泰君安,"东方证券净利润同比上升了53.6%,中信证券净利润同比增长了10.6%,海通证券和广发证券净利润同比增长了7%,光大证券和国泰君安也录得了净利润正增长(分别同比增长了0.64%和0.41%)",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095538/index.phtml,sina,
2018-02-12,申银万国,601788,光大证券,"东方证券净利润同比上升了53.6%,中信证券净利润同比增长了10.6%,海通证券和广发证券净利润同比增长了7%,光大证券和国泰君安也录得了净利润正增长(分别同比增长了0.64%和0.41%)",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095538/index.phtml,sina,
2018-02-12,申银万国,000776,广发证券,"东方证券净利润同比上升了53.6%,中信证券净利润同比增长了10.6%,海通证券和广发证券净利润同比增长了7%,光大证券和国泰君安也录得了净利润正增长(分别同比增长了0.64%和0.41%)",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095538/index.phtml,sina,
2018-02-12,申银万国,600837,海通证券,"我们维持券商行业的超配评级同时推荐中国银河,海通证券和广发证券",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095538/index.phtml,sina,
2018-02-12,申银万国,601881,中国银河,"我们维持券商行业的超配评级同时推荐中国银河,海通证券和广发证券",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095538/index.phtml,sina,
2018-02-12,申银万国,000776,广发证券,"我们维持券商行业的超配评级同时推荐中国银河,海通证券和广发证券",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095538/index.phtml,sina,
2018-02-12,国金证券,300308,中际旭创,"数通市场上,总体需求持续高速增长,领先互联网厂商为了进一步降低成本,不断将订单向成本更低的中国厂商转移,目前中际旭创已经成为数据中心光模块的领先供应商",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095536/index.phtml,sina,
2018-02-12,国金证券,300308,中际旭创,"数通市场上,总体需求持续高速增长,领先互联网厂商为了进一步降低成本,不断将订单向成本更低的中国厂商转移,目前中际旭创已经成为数据中心光模块的领先供应商",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095536/index.phtml,sina,
2018-02-12,国金证券,002281,光迅科技,我们看好受益于国内比较优势和国家产业政策的龙头企业中际旭创、光迅科技,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095536/index.phtml,sina,
2018-02-12,国金证券,300308,中际旭创,我们看好受益于国内比较优势和国家产业政策的龙头企业中际旭创、光迅科技,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095536/index.phtml,sina,
2018-02-12,国金证券,002281,光迅科技,我们看好受益于国内比较优势和国家产业政策的龙头企业中际旭创、光迅科技,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095536/index.phtml,sina,
2018-02-12,国金证券,300308,中际旭创,我们看好受益于国内比较优势和国家产业政策的龙头企业中际旭创、光迅科技,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095536/index.phtml,sina,
2018-02-12,广发证券,002714,牧原股份,"推荐牧原股份:业绩符合预期,18年规划出栏维持高增长",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095524/index.phtml,sina,
2018-02-12,广发证券,002714,牧原股份,"推荐牧原股份:业绩符合预期,18年规划出栏维持高增长",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095524/index.phtml,sina,
2018-02-12,安信证券,603007,花王股份,"推荐花王股份:良好激励添动力,订单充足助高增",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095520/index.phtml,sina,
2018-02-12,天风证券,600004,白云机场,"机场板块,民航新政严格控制时刻增量,各上市机场主业趋稳;我们长期看好机场消费场景的长期价值和商业经营的变现能力,非航板块依然会是机场业绩弹性的主要动力,另外,伴随A股参与者的国际化、多元化,国内机场在全球范围内的估值优势会进一步体现,看好旅客流量大、国际线占比高的枢纽机场业绩表现,依次推荐上海机场、白云机场",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095518/index.phtml,sina,
2018-02-12,天风证券,600009,上海机场,"机场板块,民航新政严格控制时刻增量,各上市机场主业趋稳;我们长期看好机场消费场景的长期价值和商业经营的变现能力,非航板块依然会是机场业绩弹性的主要动力,另外,伴随A股参与者的国际化、多元化,国内机场在全球范围内的估值优势会进一步体现,看好旅客流量大、国际线占比高的枢纽机场业绩表现,依次推荐上海机场、白云机场",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095518/index.phtml,sina,
2018-02-12,天风证券,600004,白云机场,"机场板块,民航新政严格控制时刻增量,各上市机场主业趋稳;我们长期看好机场消费场景的长期价值和商业经营的变现能力,非航板块依然会是机场业绩弹性的主要动力,另外,伴随A股参与者的国际化、多元化,国内机场在全球范围内的估值优势会进一步体现,看好旅客流量大、国际线占比高的枢纽机场业绩表现,依次推荐上海机场、白云机场",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4095518/index.phtml,sina,
