2017-10-10,西南证券,603866,桃李面包,"推荐桃李面包:三季报略超市场预期,区域扩张持续进行",webcache\20171010\webcache-20180303024642.html,sina,
2017-10-10,新时代证券,300413,快乐购,"   
    重点公告   
    【华录百纳】公司拟转让控股子公司上海心河影视51%股权,上海润野影视51%股权,北京华录百纳31%股权;   
    【奥飞娱乐】1)奥飞香港以自有资金162万美元投资FunnyFlux,持有目标公司98,333股,占其股份总数的60.02%;2)公司向全资子公司奥飞香港增资不超过26,500 万人民币,奥飞香港注册资本将不超过185,000 万人民币;3)公司全资子公司广东原创动力以自有资金500万元人民币出资成立全资子公司深圳原创动力;   
    【上海电影】1)公司拟使用最高额度不超过40,000 万元的闲置募集资金进行现金管理;2)拟通过公开市场挂牌出让下属两家影院公司辽宁新玛特永乐电影城和长沙上影影城100%股权,分别以不低于资产评估值为底价;   
    【骅威文化】公司拟以受让股份和现金的方式向天润数娱转让持有的拇指游玩30%的股权,交易对价22,708.33 万元;   
    【长城影视】公司拟采用现金方式收购安徽马仁奇峰64.5%股份;   
    【昆仑万维】公司全资子公司昆仑集团拟作为有限合伙人参与设立昆仑资本,以自有资金认缴出资5,000万美元;   
    【号百控股】公司拟向中电信以支付现金方式购买其所持有的成都天翼空间100%股权;   
    行业新闻及产业动态   
    1.快乐购获得芒果TV等115亿资产注入,主营业务发生改变; 2.大盘增速放缓背景下两极分化明显,院线产业将加速洗牌; 3.阿里大文娱全资收购游戏公司简悦,宣布成立游戏事业群; 4.华润打通购物中心运营聚焦影院,未来3-5年计划开业50家; 5.网络剧迎来风生水起的好时代,“钱途”无量渐入佳境; 6.文投控股拟收购海润影视,明星+资本胜算几何;   
    风险提示:创业板整体波动风险,传媒行业政策风险",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,新时代证券,300418,昆仑万维,"   
    重点公告   
    【华录百纳】公司拟转让控股子公司上海心河影视51%股权,上海润野影视51%股权,北京华录百纳31%股权;   
    【奥飞娱乐】1)奥飞香港以自有资金162万美元投资FunnyFlux,持有目标公司98,333股,占其股份总数的60.02%;2)公司向全资子公司奥飞香港增资不超过26,500 万人民币,奥飞香港注册资本将不超过185,000 万人民币;3)公司全资子公司广东原创动力以自有资金500万元人民币出资成立全资子公司深圳原创动力;   
    【上海电影】1)公司拟使用最高额度不超过40,000 万元的闲置募集资金进行现金管理;2)拟通过公开市场挂牌出让下属两家影院公司辽宁新玛特永乐电影城和长沙上影影城100%股权,分别以不低于资产评估值为底价;   
    【骅威文化】公司拟以受让股份和现金的方式向天润数娱转让持有的拇指游玩30%的股权,交易对价22,708.33 万元;   
    【长城影视】公司拟采用现金方式收购安徽马仁奇峰64.5%股份;   
    【昆仑万维】公司全资子公司昆仑集团拟作为有限合伙人参与设立昆仑资本,以自有资金认缴出资5,000万美元;   
    【号百控股】公司拟向中电信以支付现金方式购买其所持有的成都天翼空间100%股权;   
    行业新闻及产业动态   
    1.快乐购获得芒果TV等115亿资产注入,主营业务发生改变; 2.大盘增速放缓背景下两极分化明显,院线产业将加速洗牌; 3.阿里大文娱全资收购游戏公司简悦,宣布成立游戏事业群; 4.华润打通购物中心运营聚焦影院,未来3-5年计划开业50家; 5.网络剧迎来风生水起的好时代,“钱途”无量渐入佳境; 6.文投控股拟收购海润影视,明星+资本胜算几何;   
    风险提示:创业板整体波动风险,传媒行业政策风险",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,新时代证券,600977,中国电影,"同时,我们还建议关注中国电影,完美世界,美盛文化,天神娱乐,宝通科技",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,新时代证券,002354,天神娱乐,"同时,我们还建议关注中国电影,完美世界,美盛文化,天神娱乐,宝通科技",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,新时代证券,002624,完美世界,"同时,我们还建议关注中国电影,完美世界,美盛文化,天神娱乐,宝通科技",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,新时代证券,002699,美盛文化,"同时,我们还建议关注中国电影,完美世界,美盛文化,天神娱乐,宝通科技",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,新时代证券,300031,宝通科技,"同时,我们还建议关注中国电影,完美世界,美盛文化,天神娱乐,宝通科技",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,600276,恒瑞医药,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,002019,亿帆医药,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,002422,科伦药业,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,300003,乐普医疗,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,300630,普利制药,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,300642,透景生命,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,600276,恒瑞医药,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,002019,亿帆医药,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,002422,科伦药业,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,300003,乐普医疗,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,300630,普利制药,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,国海证券,300642,透景生命,"行业受益方向,国内创新药上市及销售上量速度加快,受益标的恒瑞医药和科伦药业;国际药品临床及一致性评价结果认同,受益标的亿帆医药和普利制药;创新器械评审加速,受益标的乐普医疗和透景生命",webcache\20171010\webcache-20180303024831.html,sina,
2017-10-10,中泰证券,000061,农产品,"其中,工业35个重点行业中有19个增速回落,技术密集型行业相对出色;上游、中游、下游重点产品下行迹象较为明显;制造业PMI回升势头或难持续,但企业扩大生产动力不足,购进价格强劲上升或制约企业生产;非工业增长平稳,原材料价格向下游传导迹象显现,非制造业成本连续四个月扩大;交通运输国内稳定、国际待稳,电影票房收入、人次下跌;农产品国内外价差拉大",webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,申万宏源,002450,康得新,"推荐康得新:投资康得碳谷进一步完善在碳纤维及其复合材料方面布局,维持“买入”评级",webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,申万宏源,002450,康得新,"推荐康得新:投资康得碳谷进一步完善在碳纤维及其复合材料方面布局,维持“买入”评级",webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,600963,岳阳林纸,关注博世科(乡镇污水)、天翔环境(乡镇污水)、岳阳林纸(特色小镇),webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,300362,天翔环境,关注博世科(乡镇污水)、天翔环境(乡镇污水)、岳阳林纸(特色小镇),webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,300422,博世科,关注博世科(乡镇污水)、天翔环境(乡镇污水)、岳阳林纸(特色小镇),webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,002310,东方园林,关注东方园林、碧水源,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,300070,碧水源,关注东方园林、碧水源,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,600388,龙净环保,关注龙净环保、清新环境、兴蓉环境,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,000598,兴蓉环境,关注龙净环保、清新环境、兴蓉环境,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,002573,清新环境,关注龙净环保、清新环境、兴蓉环境,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,600217,中再资环,关注启迪桑德、中再资环、迪森股份、京蓝科技,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,000711,京蓝科技,关注启迪桑德、中再资环、迪森股份、京蓝科技,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,000826,启迪桑德,关注启迪桑德、中再资环、迪森股份、京蓝科技,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,300335,迪森股份,关注启迪桑德、中再资环、迪森股份、京蓝科技,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,000967,盈峰环境,关注盈峰环境、聚光科技,webcache\20171010\webcache-20180303024832.html,sina,
2017-10-10,光大证券,300203,聚光科技,关注盈峰环境、聚光科技,webcache\20171010\webcache-20180303024832.html,sina,
